305171.305088646,305170.712550918,-8.162600000,-17.577700000,-0.371100000,0.726100000,-17.778600000,-0.374700000
305171.305192326,305170.116793814,-9.137600000,-22.402400000,-5.287000000,8.602200000,-22.700000000,-5.399700000
305171.305571080,305170.414549656,-8.763300000,-22.090400000,-3.410300000,4.588300000,-22.359900000,-3.484600000
305171.306080262,305170.911386518,-6.745400000,-16.751400000,0.466800000,-0.762700000,-16.898400000,0.476000000
305171.306250760,305170.911501718,-6.419500000,-16.733800000,-0.094400000,-0.509400000,-16.853600000,-0.075200000
305171.306467336,305170.713928608,-6.763400000,-18.056400000,0.649500000,2.145900000,-18.273900000,0.631400000
305171.307024800,305170.912109976,-5.797700000,-17.484000000,0.068600000,0.110100000,-17.605100000,0.108500000
305171.307467168,305170.319536688,-5.296000000,-17.628700000,0.218500000,9.492900000,-17.976700000,0.294400000
305171.307476384,305170.814049126,-4.806100000,-17.117800000,-1.070800000,2.615600000,-17.261000000,-1.180500000
305171.307527070,305170.417245126,-5.883700000,-20.307000000,-0.336100000,7.378500000,-20.574300000,-0.299900000
305171.307748254,305170.714953782,-5.163500000,-18.873700000,-0.356600000,3.796400000,-19.090500000,-0.319500000
305171.307796640,305170.419152630,-3.753200000,-17.131400000,-3.982400000,9.613700000,-17.450400000,-3.923100000
305171.307918648,305170.320098864,-4.405100000,-17.223400000,-0.977100000,10.359100000,-17.529000000,-0.945100000
305171.308022328,305170.715981366,-3.326500000,-16.878100000,-4.463800000,5.554400000,-17.151900000,-4.421100000
305171.308068406,305170.419092728,-3.675000000,-17.688900000,-3.300500000,9.649500000,-17.975200000,-3.308100000
305171.308467000,305170.320481326,-3.881700000,-17.552700000,-0.147700000,10.973400000,-17.898000000,-0.136000000
305171.308586808,305170.320766920,-3.436300000,-17.061800000,-1.350100000,11.399000000,-17.368200000,-1.484400000
305171.308787256,305170.420032758,-2.719800000,-17.052700000,-3.042800000,10.608600000,-17.334900000,-3.050800000
305171.308969270,305170.221783272,-3.259900000,-17.240500000,-0.617000000,12.997700000,-17.603200000,-0.508500000
305171.309015352,305170.122411550,-3.522100000,-17.543100000,0.561100000,14.237400000,-18.064400000,0.456900000
305171.309125944,305170.420286096,-3.245600000,-16.878700000,0.474500000,10.088000000,-17.189600000,0.460000000
305171.309400014,305170.222022888,-2.087600000,-17.515300000,-3.552700000,14.241600000,-17.772800000,-3.557500000
305171.309512910,305170.618352264,-2.870100000,-17.288800000,0.601100000,7.505500000,-17.523800000,0.573200000
305171.309556688,305170.420636304,-2.096000000,-17.129800000,-2.288500000,11.280000000,-17.271200000,-2.221400000
305171.310731622,305170.519791446,-0.481100000,-18.651000000,-4.042200000,11.344100000,-18.908600000,-4.083000000
305171.311763816,305170.322646880,0.131600000,-17.577600000,-1.061800000,14.949000000,-17.971000000,-1.059000000
305171.312291326,305170.421622312,0.544300000,-19.001500000,-0.470700000,13.902700000,-19.312700000,-0.541100000
305171.312388094,305170.818718918,0.173800000,-16.953200000,1.286200000,7.585800000,-17.077800000,1.270600000
305171.316698566,305170.722663344,6.032500000,-17.606500000,-1.834600000,14.937200000,-17.785400000,-1.857200000
305171.364366278,305170.042960656,-1.189100000,7.791800000,0.029600000,18.783500000,7.287500000,0.475200000
305171.368621456,305170.961878728,-5.170800000,13.465900000,-3.860200000,1.015100000,13.364300000,-3.667100000
305171.368729744,305170.256911550,-10.057300000,21.273600000,0.660500000,6.796000000,20.903400000,1.300800000
305171.369383976,305170.154443568,-9.583400000,17.749900000,1.752500000,8.616700000,17.414800000,2.377100000
305171.378793784,305170.468580494,-17.970200000,10.086900000,-1.705900000,-4.213900000,10.006600000,-1.159400000
305171.379793616,305170.977078070,-18.015300000,8.865000000,-2.478600000,-11.932700000,8.739500000,-2.236400000
305171.400189062,305170.311927200,-16.327200000,-17.471800000,0.039500000,-0.047900000,-17.787100000,0.080100000
305171.400516230,305170.115072832,-15.809300000,-17.417400000,0.894300000,3.422600000,-17.821300000,0.922800000
305171.401746462,305170.116826072,-13.067200000,-17.686400000,-1.130900000,6.170700000,-18.096100000,-1.110200000
305171.402022944,305170.511685598,-13.361900000,-18.350200000,-1.207900000,-0.036400000,-18.610500000,-1.211400000
305171.402898360,305170.118199150,-11.700500000,-17.701900000,0.586300000,7.656600000,-18.258100000,0.592800000
305171.403847502,305170.613983190,-9.587500000,-17.008400000,-0.678700000,2.416700000,-17.328900000,-0.604100000
305171.404400462,305170.614204374,-9.126200000,-17.471000000,-0.554700000,2.711700000,-17.720500000,-0.543400000
305171.404727630,305170.812189902,-8.692300000,-17.372400000,0.157600000,0.196700000,-17.624400000,0.130000000
305171.404736846,305170.219072974,-8.546200000,-17.700400000,-1.128200000,9.234500000,-18.098100000,-1.210500000
305171.405220584,305170.219888488,-8.249200000,-17.346200000,0.977900000,9.730000000,-17.775600000,1.077500000
305171.405275878,305170.813069926,-7.928100000,-16.863800000,0.923500000,0.993700000,-17.163800000,0.917400000
305171.405497062,305170.219943782,-7.892600000,-17.405900000,1.059900000,9.891400000,-17.936200000,1.111100000
305171.405626086,305170.714797112,-6.896100000,-16.792000000,-1.493300000,3.492700000,-16.921200000,-1.578800000
305171.405791976,305170.712912648,-8.790000000,-21.850500000,-1.691600000,1.731100000,-22.090200000,-1.664500000
305171.405833446,305170.615616624,-7.639200000,-18.151400000,0.519900000,4.279000000,-18.474100000,0.485400000
